playerID,season,games,timeOnIce,points,goals,assists,shots 
8474685,20172018,69,922:57,24,9,15,108
8474685,20182019,82,1163:44,26,11,15,141
8474717,20122013,2,30:59,0,0,0,1
8474717,20132014,49,714:15,10,5,5,54
8474717,20142015,52,872:42,7,1,6,53
8474717,20152016,30,449:56,10,2,8,32
8474717,20162017,26,393:11,4,0,4,28
8474717,20162017,34,702:29,9,2,7,52
8474717,20172018,46,794:53,13,3,10,52
8474717,20182019,12,182:42,1,1,0,11
8475172,20092010,1,17:26,0,0,0,0
8475172,20102011,29,457:29,12,3,9,51
8475172,20112012,21,297:21,7,5,2,28
8475172,20122013,48,770:30,44,18,26,107
8475172,20132014,78,1356:26,50,20,30,148
8475172,20142015,73,1284:59,39,18,21,176
8475172,20152016,76,1388:47,45,17,28,260
8475172,20162017,82,1359:30,61,32,29,236
8475172,20172018,80,1340:45,55,32,23,211
8475172,20182019,73,1181:51,44,16,28,184
8475246,20132014,36,551:54,8,1,7,56
8475246,20142015,8,96:43,2,0,2,10
8475246,20142015,54,908:41,19,9,10,86
8475246,20152016,27,420:48,8,1,7,44
8475246,20152016,38,667:10,9,4,5,65
8475246,20162017,24,315:10,1,0,1,21
8475246,20172018,73,1107:52,21,11,10,102
8475246,20182019,50,917:35,8,1,7,75
8475820,20152016,76,1075:39,36,11,25,107
8475820,20162017,61,842:28,17,6,11,95
8475820,20172018,66,988:13,32,14,18,129
8475820,20182019,80,1073:51,37,14,23,115
8476442,20132014,66,929:04,24,10,14,124
8476442,20142015,72,1098:23,27,10,17,135
8476442,20152016,67,881:41,17,8,9,90
8476442,20162017,16,195:25,2,0,2,24
8476442,20162017,43,685:09,11,7,4,61
8476442,20172018,74,1103:16,26,15,11,84
8476442,20182019,64,881:19,23,4,19,86
8476455,20112012,82,1526:11,52,22,30,270
8476455,20122013,36,695:44,17,9,8,109
8476455,20132014,81,1512:49,65,26,39,222
8476455,20142015,82,1517:27,59,23,36,214
8476455,20152016,75,1419:26,53,20,33,169
8476455,20162017,72,1352:16,33,18,15,169
8476455,20172018,78,1571:10,62,25,37,183
8476455,20182019,73,1543:51,75,34,41,243
8477444,20142015,53,684:48,22,9,13,65
8477444,20152016,79,1028:56,38,17,21,126
8477444,20162017,64,848:51,35,12,23,111
8477444,20172018,56,774:57,25,12,13,84
8477444,20182019,76,845:32,25,12,13,100
8477492,20132014,82,1422:13,63,24,39,241
8477492,20142015,64,1091:04,38,14,24,192
8477492,20152016,72,1358:21,52,21,31,245
8477492,20162017,82,1635:24,53,16,37,251
8477492,20172018,74,1472:59,97,39,58,284
8477492,20182019,82,1811:30,99,41,58,365
8477930,20142015,81,1039:23,12,6,6,113
8477930,20152016,74,1004:06,14,7,7,102
8477930,20162017,82,1063:34,8,4,4,90
8477930,20172018,72,887:34,16,6,10,92
8477930,20182019,76,944:40,15,6,9,108
8478420,20152016,9,80:37,0,0,0,9
8478420,20162017,75,1354:22,38,20,18,133
8478420,20172018,81,1535:59,84,29,55,178
8478420,20182019,74,1542:18,87,31,56,193
8479370,20162017,6,94:03,1,1,0,9
8479370,20172018,65,951:12,22,12,10,113
8479370,20182019,70,910:25,26,11,15,114
8479398,20172018,5,84:33,3,1,2,8
8479398,20172018,68,1203:46,20,3,17,76
8479398,20182019,82,1631:11,27,4,23,116
8479344,20162017,28,315:07,8,1,7,41
8479344,20172018,65,868:54,20,12,8,136
8479344,20182019,46,549:51,9,4,5,53
8470803,20052006,10,110:20,0,0,0,7
8470803,20062007,6,102:48,1,1,0,11
8470803,20072008,80,1033:24,31,14,17,125
8470803,20082009,79,1005:08,27,11,16,99
8470803,20092010,82,1257:19,32,9,23,140
8470803,20102011,80,1262:05,37,16,21,126
8470803,20112012,82,1563:21,44,22,22,160
8470803,20122013,48,833:02,12,8,4,88
8470803,20132014,81,1313:49,24,8,16,115
8470803,20142015,73,952:14,20,9,11,86
8470803,20152016,76,821:11,11,7,4,49
8470803,20162017,69,773:14,15,8,7,55
8470803,20172018,81,1090:29,33,10,23,113
8470803,20182019,70,818:26,9,6,3,74
8471729,20072008,67,990:45,10,2,8,90
8471729,20082009,66,1063:56,21,2,19,86
8471729,20092010,70,1301:03,22,7,15,108
8471729,20102011,73,1278:44,23,5,18,88
8471729,20112012,12,210:49,3,2,1,20
8471729,20112012,43,724:54,9,4,5,36
8471729,20122013,33,529:36,7,1,6,41
8471729,20132014,68,1573:09,29,7,22,109
8471729,20142015,79,1891:59,34,4,30,111
8471729,20152016,51,1166:22,15,4,11,56
8471729,20152016,11,264:20,4,0,4,14
8471729,20162017,68,1442:45,13,1,12,68
8471729,20172018,78,1487:20,21,4,17,90
8471729,20182019,72,1470:46,16,3,13,63
8473473,20072008,77,933:03,27,8,19,88
8473473,20082009,72,1075:58,42,17,25,97
8473473,20092010,50,717:44,20,9,11,72
8473473,20102011,79,1309:49,62,30,32,173
8473473,20112012,81,1379:21,61,26,35,149
8473473,20122013,46,777:57,27,7,20,79
8473473,20132014,80,1390:03,59,24,35,153
8473473,20142015,81,1324:58,44,18,26,141
8473473,20152016,81,1396:12,55,20,35,124
8473473,20162017,82,1407:15,50,23,27,175
8473473,20172018,82,1308:46,34,10,24,147
8473473,20182019,79,1045:38,20,6,14,74
8474040,20072008,79,1238:31,49,13,36,135
8474040,20082009,76,1273:40,41,16,25,156
8474040,20092010,68,1107:36,41,15,26,170
8474040,20102011,68,1206:59,42,15,27,138
8474040,20112012,75,1288:42,47,18,29,149
8474040,20122013,48,931:45,38,14,24,113
8474040,20132014,67,1231:14,37,10,27,143
8474040,20142015,81,1396:36,41,15,26,183
8474040,20152016,53,734:37,16,8,8,86
8474040,20162017,81,1110:54,50,18,32,178
8474040,20172018,74,1118:13,31,10,21,164
8474040,20182019,7,126:55,3,1,2,17
8474040,20182019,25,339:48,10,5,5,51
8475163,20122013,7,98:34,7,6,1,13
8475163,20132014,79,1194:01,35,13,22,144
8475163,20142015,76,1016:36,26,11,15,105
8475163,20152016,77,1050:05,14,8,6,88
8475163,20162017,81,1084:29,24,12,12,104
8475163,20172018,61,717:42,18,9,9,59
8475163,20182019,73,1238:50,38,22,16,123
8475178,20112012,27,322:07,7,3,4,36
8475178,20112012,17,174:51,3,1,2,18
8475178,20122013,39,525:44,11,7,4,49
8475178,20132014,73,943:49,29,14,15,91
8475178,20142015,42,529:58,16,10,6,55
8475178,20152016,36,448:16,8,3,5,42
8475178,20162017,79,971:55,24,7,17,110
8475178,20172018,74,863:32,19,7,12,86
8475178,20182019,79,1169:21,26,15,11,111
8476430,20132014,36,484:45,15,8,7,77
8476430,20142015,63,725:08,18,3,15,92
8476430,20152016,44,404:03,6,4,2,43
8476430,20162017,16,160:32,0,0,0,12
8476430,20162017,13,147:52,1,1,0,23
8476430,20172018,29,365:54,10,6,4,44
8476440,20132014,7,84:35,3,2,1,9
8476440,20142015,48,641:44,18,8,10,65
8476440,20152016,31,401:56,7,4,3,37
8476440,20152016,16,246:05,3,2,1,19
8476440,20162017,69,1194:17,32,19,13,122
8476440,20172018,53,861:34,12,8,4,93
8476440,20182019,77,1158:15,22,12,10,123
8476454,20112012,62,1091:33,52,18,34,134
8476454,20122013,40,754:37,24,4,20,78
8476454,20132014,80,1631:30,56,19,37,178
8476454,20142015,76,1568:43,56,24,32,189
8476454,20152016,55,1048:26,34,12,22,108
8476454,20162017,82,1450:45,43,18,25,200
8476454,20172018,62,1121:35,48,24,24,151
8476454,20182019,82,1648:23,69,28,41,208
8476457,20112012,65,1340:20,18,2,16,68
8476457,20122013,37,669:45,6,0,6,30
8476457,20132014,26,462:24,3,1,2,20
8476457,20142015,64,1341:37,24,3,21,91
8476457,20152016,82,1845:47,18,3,15,65
8476457,20162017,79,1591:49,19,4,15,85
8476457,20172018,63,1381:44,13,4,9,92
8476457,20182019,82,1773:06,20,3,17,117
8476472,20132014,17,268:33,3,1,2,14
8476472,20142015,60,1319:56,20,2,18,98
8476472,20152016,30,656:33,12,4,8,48
8476472,20162017,82,1834:21,38,12,26,201
8476472,20172018,66,1507:55,21,5,16,203
8476472,20182019,61,1462:42,28,5,23,167
8476988,20162017,62,1029:51,15,3,12,69
8476988,20172018,73,1261:36,21,6,15,111
8476988,20182019,70,1046:10,17,5,12,94
8477498,20142015,2,33:59,0,0,0,2
8477498,20152016,69,1395:55,10,3,7,120
8477498,20162017,44,748:47,11,5,6,85
8477498,20172018,82,1824:29,26,6,20,194
8477498,20182019,82,1953:16,41,10,31,196
8477529,20172018,3,34:22,0,0,0,2
8477529,20182019,20,263:46,5,1,4,18
8477529,20182019,33,388:49,3,2,1,40
8477934,20142015,37,469:44,9,2,7,49
8477934,20152016,72,1300:14,51,19,32,133
8477934,20162017,82,1548:29,77,29,48,172
8477934,20172018,78,1506:59,70,25,45,194
8477934,20182019,82,1852:27,105,50,55,231
8478402,20152016,45,849:49,48,16,32,105
8478402,20162017,82,1732:47,100,30,70,251
8478402,20172018,82,1767:14,108,41,67,274
8478402,20182019,78,1781:18,116,41,75,240
8474091,20082009,50,441:15,6,1,5,57
8474091,20092010,72,1191:11,40,21,19,168
8474091,20102011,82,1381:31,29,14,15,145
8474091,20112012,82,1426:38,32,17,15,171
8474091,20122013,48,787:30,19,11,8,82
8474091,20132014,81,1277:15,26,13,13,144
8474091,20142015,80,1385:55,33,21,12,180
8474091,20152016,20,359:32,9,5,4,45
8474091,20162017,81,1523:02,34,17,17,160
8474091,20172018,61,1056:15,26,11,15,106
8474091,20182019,26,454:09,6,4,2,43
8476410,20132014,7,69:01,2,1,1,4
8476410,20142015,9,68:53,1,1,0,10
8476410,20152016,12,147:48,5,5,0,20
8476410,20162017,13,163:28,10,2,8,27
8476410,20172018,16,169:05,4,1,3,25
8476410,20182019,27,284:27,6,4,2,38
8476410,20182019,49,781:50,18,10,8,113
8477353,20162017,33,375:46,7,4,3,46
8477353,20172018,31,308:00,5,3,2,42
8477353,20172018,15,208:19,2,2,0,22
8477353,20182019,74,945:20,16,9,7,114
8479772,20182019,4,28:44,1,0,1,2
8470626,20062007,59,777:33,19,6,13,78
8470626,20072008,69,968:00,31,14,17,120
8470626,20082009,82,1626:12,63,36,27,178
8470626,20092010,82,1620:17,71,29,42,214
8470626,20102011,79,1624:57,73,27,46,179
8470626,20112012,82,1620:28,71,26,45,187
8470626,20122013,48,965:45,29,12,17,104
8470626,20132014,61,1008:14,37,10,27,115
8470626,20142015,81,1496:38,47,22,25,169
8470626,20152016,82,1597:30,63,30,33,184
8470626,20162017,65,1214:03,24,11,13,132
8470626,20172018,50,813:28,23,10,13,101
8470626,20182019,81,1139:16,29,11,18,107
8471303,20062007,22,251:50,3,1,2,10
8471303,20072008,75,1600:15,20,8,12,124
8471303,20082009,80,1690:18,37,10,27,145
8471303,20092010,76,1721:08,42,5,37,161
8471303,20102011,51,1238:51,33,8,25,121
8471303,20112012,82,1956:54,49,11,38,228
8471303,20122013,45,1073:10,22,8,14,113
8471303,20132014,63,1467:03,22,7,15,178
8471303,20142015,74,1774:27,31,8,23,175
8471303,20152016,52,1271:32,20,6,14,111
8471303,20162017,68,1653:20,21,6,15,138
8471303,20172018,70,1699:25,34,6,28,172
8471303,20182019,56,1375:55,34,10,24,128
8473415,20142015,7,110:34,1,1,0,7
8473415,20152016,51,854:56,7,0,7,61
8473415,20162017,36,474:04,3,0,3,37
8473415,20172018,44,660:54,9,1,8,79
8473415,20182019,41,724:31,16,2,14,91
8474291,20082009,3,22:48,0,0,0,5
8474291,20092010,7,64:51,2,1,1,10
8474291,20102011,31,325:38,3,2,1,27
8474291,20112012,41,486:05,5,4,1,49
8474291,20122013,48,581:02,8,2,6,56
8474291,20132014,62,697:12,9,4,5,60
8474291,20142015,62,794:09,20,10,10,84
8474291,20152016,57,798:55,17,8,9,74
8474291,20162017,81,1104:11,30,13,17,100
8474291,20172018,79,983:15,22,7,15,65
8474291,20182019,57,778:19,13,3,10,45
8474574,20092010,82,1946:33,48,11,37,104
8474574,20102011,80,1796:38,37,10,27,122
8474574,20112012,55,1236:57,23,8,15,84
8474574,20122013,39,831:14,8,3,5,48
8474574,20132014,62,1357:43,22,9,13,99
8474574,20142015,47,1177:46,13,4,9,72
8474574,20142015,24,571:37,15,3,12,52
8474574,20152016,73,1651:08,27,9,18,140
8474574,20162017,11,244:17,5,2,3,16
8474574,20172018,82,1756:57,36,6,30,150
8474574,20182019,80,1627:45,31,9,22,156
8474818,20112012,3,41:52,2,0,2,1
8474818,20122013,26,450:13,6,1,5,31
8474818,20132014,78,1494:07,20,3,17,91
8474818,20142015,73,1318:48,16,2,14,70
8474818,20152016,64,1001:47,12,3,9,58
8474818,20162017,58,1079:26,15,2,13,59
8474818,20162017,13,218:54,2,2,0,9
8474818,20172018,77,1460:47,15,4,11,106
8474818,20182019,81,1473:42,22,5,17,93
8474849,20122013,39,366:35,14,7,7,46
8474849,20132014,81,1079:59,29,14,15,113
8474849,20142015,80,1161:45,25,13,12,113
8474849,20152016,80,1108:34,29,13,16,111
8474849,20162017,60,931:06,27,12,15,82
8474849,20172018,73,907:31,17,5,12,85
8474849,20182019,65,894:20,31,9,22,84
8475690,20102011,29,399:56,1,0,1,15
8475690,20112012,25,418:06,2,0,2,15
8475690,20122013,38,656:59,7,2,5,20
8475690,20132014,64,1327:09,17,6,11,65
8475690,20142015,70,1475:40,20,2,18,53
8475690,20152016,69,1501:00,18,4,14,42
8475690,20162017,53,1078:17,10,2,8,39
8475690,20172018,42,830:35,11,2,9,31
8475690,20182019,55,1109:13,12,2,10,51
8476344,20142015,3,27:40,0,0,0,4
8476344,20152016,2,23:13,0,0,0,2
8476344,20162017,52,511:43,9,7,2,48
8476344,20172018,5,33:42,0,0,0,1
8476466,20112012,5,55:41,3,3,0,10
8476466,20122013,20,268:07,10,3,7,28
8476466,20132014,26,366:54,11,2,9,30
8476466,20142015,15,138:10,4,0,4,11
8476466,20142015,3,36:06,2,2,0,4
8476466,20152016,69,928:37,28,15,13,108
8476466,20162017,68,1079:33,35,18,17,114
8476466,20172018,53,827:06,29,14,15,82
8476466,20182019,26,393:35,14,9,5,43
8476468,20122013,26,351:37,4,2,2,43
8476468,20132014,30,343:35,6,3,3,46
8476468,20142015,58,736:35,23,10,13,92
8476468,20152016,82,1232:51,43,22,21,135
8476468,20162017,82,1342:03,56,22,34,132
8476468,20172018,63,1050:07,40,13,27,98
8476468,20172018,19,345:33,18,10,8,45
8476468,20182019,75,1099:52,47,13,34,108
8476871,20132014,25,270:13,7,3,4,31
8476871,20142015,42,558:16,16,12,4,68
8476871,20152016,79,1142:23,36,15,21,137
8476871,20162017,80,1305:36,44,24,20,187
8476871,20172018,82,1309:21,40,15,25,180
8476871,20182019,17,229:36,1,0,1,24
8476871,20182019,44,581:41,14,9,5,81
8476871,20182019,19,312:48,12,9,3,42
8477085,20172018,5,66:48,2,0,2,3
8477085,20182019,17,247:15,1,0,1,21
8477213,20142015,18,204:15,2,1,1,19
8477213,20152016,17,141:30,3,1,2,18
8477213,20162017,59,723:56,14,7,7,89
8477213,20172018,82,1088:59,22,12,10,133
8477213,20182019,47,501:09,10,3,7,44
8477473,20152016,8,92:49,0,0,0,22
8477473,20162017,32,340:14,4,2,2,36
8477473,20172018,12,135:20,4,3,1,19
8477473,20182019,11,63:05,1,0,1,5
8477500,20142015,68,833:56,25,13,12,93
8477500,20152016,82,1404:51,40,16,24,155
8477500,20162017,81,1460:36,52,20,32,158
8477500,20172018,64,1238:23,44,22,22,158
8477500,20182019,82,1708:31,61,27,34,227
8477937,20152016,55,636:01,13,7,6,94
8477937,20162017,10,101:27,1,0,1,13
8477937,20172018,75,898:59,20,10,10,130
8477937,20182019,70,1037:20,25,15,10,154
8477958,20152016,9,100:40,2,1,1,7
8477958,20162017,2,19:39,0,0,0,4
8477958,20162017,12,139:32,3,3,0,10
8477958,20172018,38,468:40,14,8,6,50
8477958,20182019,63,944:21,27,7,20,105
8478444,20162017,9,145:55,5,4,1,25
8478444,20172018,62,1084:32,55,29,26,179
8478444,20182019,69,1322:18,56,26,30,209
8478874,20172018,5,63:56,0,0,0,9
8478874,20182019,56,613:09,12,5,7,55
8479442,20162017,71,1418:30,24,3,21,125
8479442,20172018,68,1279:11,11,1,10,94
8479442,20182019,78,1553:31,23,2,21,105
8480012,20182019,71,1294:04,66,28,38,144
8480147,20172018,27,385:05,9,2,7,33
8480147,20182019,46,738:35,3,2,1,54
8480147,20182019,15,237:25,1,0,1,16
8480800,20182019,5,90:24,3,0,3,6
8481425,20182019,1,13:40,0,0,0,0
8481479,20182019,2,26:42,0,0,0,3
8478131,20162017,53,624:33,15,5,10,77
8478131,20172018,66,918:53,38,20,18,146
8478131,20182019,30,469:44,20,11,9,94
8470612,20052006,57,716:54,39,14,25,116
8470612,20062007,82,1234:52,58,25,33,203
8470612,20072008,77,1512:50,82,24,58,185
8470612,20082009,81,1630:34,91,25,66,227
8470612,20092010,66,1430:20,69,19,50,149
8470612,20102011,67,1464:09,76,19,57,117
8470612,20112012,82,1771:09,57,11,46,185
8470612,20122013,44,888:31,49,15,34,99
8470612,20132014,77,1638:58,87,31,56,204
8470612,20142015,77,1547:37,70,25,45,191
8470612,20152016,77,1501:57,63,13,50,178
8470612,20162017,74,1559:13,73,15,58,138
8470612,20172018,56,1199:50,61,11,50,117
8470612,20182019,67,1304:00,48,14,34,133
8470616,20032004,28,299:49,5,2,3,23
8470616,20052006,82,1152:05,23,10,13,119
8470616,20062007,48,788:39,16,6,10,88
8470616,20072008,80,1524:11,37,21,16,177
8470616,20082009,82,1595:36,59,26,33,179
8470616,20092010,82,1609:27,75,25,50,214
8470616,20102011,82,1680:33,73,41,32,260
8470616,20112012,77,1547:04,49,22,27,222
8470616,20122013,17,322:10,13,4,9,36
8470616,20132014,77,1679:47,43,25,18,239
8470616,20142015,81,1580:30,47,20,27,205
8470616,20152016,79,1543:00,53,21,32,164
8470616,20162017,82,1746:54,58,22,36,186
8470616,20172018,44,793:32,14,8,6,78
8470616,20182019,60,989:55,8,5,3,86
8473560,20102011,2,26:02,0,0,0,1
8473560,20122013,22,407:09,3,2,1,16
8473560,20142015,34,581:30,6,0,6,32
8473560,20152016,29,427:52,3,0,3,17
8473560,20162017,32,432:25,7,2,5,14
8473560,20172018,16,185:51,0,0,0,10
8473560,20182019,22,353:28,4,1,3,15
8474641,20102011,1,13:21,0,0,0,3
8474641,20112012,74,1343:51,51,16,35,130
8474641,20122013,42,769:22,16,11,5,78
8474641,20132014,77,1390:11,43,25,18,137
8474641,20142015,75,1330:46,43,16,27,127
8474641,20152016,80,1586:07,50,30,20,149
8474641,20162017,82,1490:07,40,20,20,142
8474641,20172018,24,438:11,14,4,10,49
8474641,20172018,57,1002:25,36,20,16,102
8474641,20182019,82,1349:00,42,18,24,122
8474683,20122013,5,43:19,0,0,0,5
8474683,20132014,20,191:14,2,0,2,31
8474683,20152016,15,163:11,1,0,1,22
8474683,20162017,35,357:09,3,0,3,31
8474683,20162017,6,52:08,1,0,1,6
8474683,20162017,5,39:41,0,0,0,3
8474683,20172018,66,732:28,24,12,12,65
8474683,20182019,25,225:48,5,2,3,26
8474683,20182019,31,428:39,9,2,7,48
8475164,20122013,48,778:59,19,10,9,134
8475164,20132014,52,741:41,23,10,13,119
8475164,20142015,81,1268:35,39,13,26,189
8475164,20152016,82,1391:54,39,20,19,215
8475164,20162017,79,1460:16,49,23,26,227
8475164,20172018,77,1382:57,40,17,23,187
8475164,20182019,73,1248:15,43,24,19,163
8475235,20132014,17,223:25,1,1,0,30
8475235,20142015,82,973:27,15,5,10,76
8475235,20152016,70,722:59,12,6,6,72
8475235,20162017,42,311:28,2,0,2,26
8475235,20172018,58,672:30,14,10,4,77
8475235,20182019,48,481:49,5,2,3,48
8475764,20102011,76,1681:53,40,10,30,123
8475764,20112012,82,1907:22,29,5,24,123
8475764,20122013,37,756:15,11,1,10,50
8475764,20132014,70,1670:24,36,6,30,100
8475764,20142015,80,1691:30,34,7,27,87
8475764,20152016,69,1571:52,28,5,23,113
8475764,20162017,80,1987:51,39,11,28,186
8475764,20172018,67,1665:11,32,8,24,122
8475764,20182019,59,1378:42,23,5,18,88
8476312,20142015,28,516:09,3,0,3,26
8476312,20152016,71,1333:33,15,5,10,88
8476312,20162017,82,1527:19,17,5,12,88
8476312,20172018,80,1628:17,37,7,30,117
8476312,20182019,74,1650:43,16,3,13,96
8476483,20122013,4,35:48,0,0,0,3
8476483,20132014,18,210:58,4,0,4,22
8476483,20142015,71,892:37,31,9,22,105
8476483,20152016,72,1157:11,43,20,23,169
8476483,20162017,71,1234:25,51,33,18,177
8476483,20172018,77,1495:05,69,34,35,230
8476483,20182019,69,1274:37,43,18,25,194
8476854,20132014,78,1515:40,30,6,24,116
8476854,20142015,78,1697:18,34,7,27,107
8476854,20152016,80,1760:09,28,10,18,149
8476854,20162017,66,1481:40,20,6,14,94
8476854,20172018,69,1569:03,31,13,18,131
8476854,20182019,76,1823:36,28,6,22,125
8476913,20152016,3,36:21,0,0,0,1
8476913,20162017,82,1159:07,33,13,20,115
8476913,20172018,82,1265:08,32,11,21,123
8476913,20182019,42,558:17,17,5,12,44
8476913,20182019,34,525:29,12,5,7,38
8477240,20162017,27,296:13,7,3,4,24
8477240,20172018,44,411:15,5,2,3,21
8477240,20182019,62,778:10,20,7,13,53
8477941,20152016,33,388:09,4,2,2,55
8477941,20162017,77,999:52,28,14,14,149
8477941,20172018,76,1001:50,27,10,17,122
8477941,20182019,60,900:05,31,9,22,96
8478425,20162017,3,49:03,0,0,0,4
8478425,20172018,18,325:54,5,0,5,37
8478425,20182019,2,23:21,0,0,0,1
8478425,20182019,6,96:46,1,0,1,14
8478466,20152016,18,157:03,2,2,0,23
8478466,20172018,8,111:50,3,2,1,22
8478466,20182019,16,136:59,4,0,4,16
8478466,20182019,47,616:08,19,14,5,109
8478873,20172018,2,20:25,0,0,0,3
8478873,20182019,32,446:16,13,4,9,25
8471691,20072008,72,1205:51,35,8,27,111
8471691,20082009,74,1210:06,31,11,20,97
8471691,20092010,81,1496:56,33,11,22,147
8471691,20102011,61,1189:39,26,16,10,149
8471691,20112012,64,1180:27,34,8,26,145
8471691,20122013,39,723:05,23,11,12,93
8471691,20132014,65,1214:19,40,15,25,169
8471691,20142015,37,656:14,24,8,16,85
8471691,20152016,64,1139:02,41,13,28,141
8471691,20162017,51,947:45,26,16,10,126
8471691,20162017,20,310:21,13,4,9,43
8471691,20172018,38,536:08,10,5,5,62
8471691,20182019,7,90:03,2,1,1,14
8475730,20152016,14,249:37,3,1,2,13
8475730,20162017,61,1113:35,10,4,6,91
8475730,20172018,75,1315:51,15,8,7,121
8470621,20052006,56,647:57,25,13,12,98
8470621,20062007,82,1022:24,44,17,27,194
8470621,20072008,70,1256:31,54,29,25,200
8470621,20082009,78,1450:55,72,32,40,283
8470621,20092010,82,1726:57,76,27,49,270
8470621,20102011,82,1829:40,98,50,48,290
8470621,20112012,80,1710:21,60,37,23,277
8470621,20122013,44,839:04,36,15,21,128
8470621,20132014,81,1577:59,82,43,39,280
8470621,20142015,67,1212:45,55,33,22,193
8470621,20152016,82,1452:02,62,34,28,215
8470621,20162017,82,1452:42,53,19,34,215
8470621,20172018,71,1262:10,49,17,32,168
8470621,20182019,31,459:30,10,6,4,59
8471284,20062007,2,15:01,0,0,0,0
8471284,20072008,37,725:54,8,2,6,28
8471284,20082009,69,1428:22,19,3,16,84
8471284,20092010,49,855:02,11,4,7,59
8471284,20102011,76,1603:00,29,3,26,88
8471284,20112012,69,1352:35,13,3,10,88
8471284,20122013,37,784:42,12,2,10,33
8471284,20132014,74,1752:12,44,11,33,142
8471284,20142015,57,1297:47,19,2,17,77
8471284,20142015,16,307:20,4,1,3,23
8471284,20152016,81,1768:56,30,6,24,155
8471284,20162017,80,1718:38,35,8,27,128
8471284,20172018,36,587:54,8,0,8,36
8471284,20182019,24,395:44,4,0,4,28
8477450,20152016,1,11:55,1,1,0,2
8477450,20162017,10,117:54,2,2,0,9
8477450,20172018,27,230:25,2,0,2,16
8477450,20182019,67,896:01,22,6,16,94
8470794,20062007,46,691:11,28,14,14,111
8470794,20072008,82,1157:06,40,19,21,207
8470794,20082009,80,1517:05,59,25,34,266
8470794,20092010,67,1305:14,51,25,26,228
8470794,20102011,74,1454:22,66,20,46,282
8470794,20112012,82,1690:19,61,31,30,269
8470794,20122013,48,907:40,31,16,15,130
8470794,20132014,82,1627:43,79,41,38,225
8470794,20142015,82,1650:15,70,37,33,261
8470794,20152016,82,1624:54,78,38,40,224
8470794,20162017,81,1548:30,68,29,39,233
8470794,20172018,82,1578:57,66,22,44,224
8470794,20182019,75,1428:18,64,38,26,188
8471228,20062007,64,744:59,37,18,19,96
8471228,20072008,81,1327:45,58,26,32,183
8471228,20112012,9,174:08,7,3,4,21
8471228,20162017,76,1390:05,54,18,36,147
8471228,20172018,82,1650:29,72,27,45,217
8471228,20182019,70,1384:48,72,29,43,209
8471260,20062007,3,28:15,0,0,0,1
8471260,20072008,51,595:24,15,8,7,67
8471260,20082009,53,862:37,25,7,18,78
8471260,20092010,61,940:05,35,17,18,133
8471260,20102011,77,1439:14,46,24,22,182
8471260,20112012,16,209:09,0,0,0,20
8471260,20112012,58,934:11,15,5,10,117
8471260,20122013,33,405:32,7,4,3,44
8471260,20122013,9,105:09,5,2,3,4
8471260,20132014,61,735:41,16,5,11,107
8471260,20142015,61,932:20,31,16,15,147
8471260,20152016,81,1427:48,36,12,24,142
8471260,20162017,77,1153:49,20,8,12,103
8471260,20172018,79,1253:55,34,13,21,123
8471260,20182019,77,1210:56,18,7,11,102
8471392,20062007,19,259:00,0,0,0,13
8471392,20072008,6,69:14,1,0,1,2
8471392,20082009,69,1485:58,15,1,14,73
8471392,20092010,78,1558:11,21,4,17,73
8471392,20102011,55,1097:37,12,3,9,54
8471392,20112012,77,1452:43,11,0,11,88
8471392,20122013,48,884:11,6,1,5,39
8471392,20132014,72,1248:17,13,4,9,83
8471392,20142015,56,1180:57,9,5,4,61
8471392,20152016,55,1085:42,13,1,12,56
8471392,20152016,24,427:41,3,0,3,35
8471392,20162017,75,1344:03,11,4,7,64
8471392,20172018,54,952:43,12,2,10,47
8471392,20182019,77,1475:57,9,1,8,77
8471699,20072008,82,1120:17,45,18,27,98
8471699,20082009,82,1181:03,38,18,20,116
8471699,20092010,82,1162:21,28,10,18,139
8471699,20102011,82,1415:02,35,11,24,129
8471699,20112012,82,1205:53,26,13,13,115
8471699,20122013,48,737:41,23,13,10,79
8471699,20132014,82,1262:14,42,21,21,157
8471699,20142015,82,1197:17,29,15,14,134
8471699,20152016,82,1183:24,32,9,23,131
8471699,20162017,82,1241:19,35,16,19,178
8471699,20172018,80,1215:56,35,12,23,175
8471699,20182019,46,609:24,11,3,8,64
8471699,20182019,32,372:41,6,3,3,42
8473994,20092010,82,1205:44,41,22,19,182
8473994,20102011,69,1242:59,56,22,34,177
8473994,20112012,71,1283:19,63,26,37,203
8473994,20122013,41,816:19,33,12,21,110
8473994,20132014,81,1551:20,79,34,45,279
8473994,20142015,82,1635:44,87,35,52,253
8473994,20152016,82,1641:48,89,41,48,247
8473994,20162017,77,1491:47,69,26,43,201
8473994,20172018,82,1625:29,79,36,43,241
8473994,20182019,78,1421:42,53,27,26,189
8475413,20162017,9,94:14,2,0,2,11
8475413,20182019,11,139:21,1,0,1,9
8475794,20102011,74,903:32,22,11,11,131
8475794,20112012,81,1372:04,67,29,38,242
8475794,20122013,48,816:44,32,16,16,161
8475794,20132014,80,1547:49,84,37,47,294
8475794,20142015,71,1388:08,77,37,40,280
8475794,20152016,72,1399:51,73,33,40,278
8475794,20162017,82,1513:46,72,26,46,301
8475794,20172018,82,1714:30,78,40,38,335
8475794,20182019,82,1701:22,80,33,47,334
